sample_id	PC1	PC2	PC3	subtype
TCGA-MP-A4T6-01	-57.81742072206917	17.18582218465832	-24.616919732663685	LUAD
TCGA-MP-A4T7-01	-51.74924612683396	-10.904162708503806	12.534702620380614	LUAD
TCGA-MP-A4T8-01	-34.46968989329314	2.343607584033512	-49.69377386200118	LUAD
TCGA-MP-A4T9-01	-45.13617518790893	-10.05224532732773	32.99650452427766	LUAD
TCGA-MP-A4TA-01	-10.767401072433657	-27.794151598694487	31.181187500559385	LUAD
TCGA-MP-A4TC-01	-31.64544218346802	-3.2418232527930493	-3.0743425805354647	LUAD
TCGA-MP-A4TD-01	-27.804868064821186	7.892048319452822	-22.972944850363255	LUAD
TCGA-MP-A4TE-01	-30.09760638447723	13.813112821764303	-75.37845567124312	LUAD
TCGA-MP-A4TF-01	-25.4134792342168	16.138247502745426	-0.4878277058703193	LUAD
TCGA-MP-A4TH-01	-45.604173596585866	-23.325593547540812	25.96404250573682	LUAD
TCGA-MP-A4TI-01	-26.389507651381972	17.127803912283305	6.916200002851527	LUAD
TCGA-MP-A4TJ-01	-33.903554036784186	-20.150570848096372	25.247274551473893	LUAD
TCGA-MP-A4TK-01	-53.250804538522914	12.051480482095508	10.041461262236751	LUAD
TCGA-MP-A5C7-01	-54.81010837508478	-17.090391416191114	-35.05809602295344	LUAD
TCGA-NJ-A4YF-01	-42.58275956086126	-11.887019559237157	-22.261531414178993	LUAD
TCGA-NJ-A4YG-01	-35.80723850819563	6.192276863147728	-7.273774258835005	LUAD
TCGA-NJ-A4YI-01	-65.04441913187475	38.76419982870561	-29.85944674018619	LUAD
TCGA-NJ-A55A-01	-33.1669591835319	-7.153466360797309	27.44983440486253	LUAD
TCGA-NJ-A55O-01	-30.83393145927635	-33.85184390874506	28.4810083981169	LUAD
TCGA-NJ-A55R-01	1.0738318546125143	-25.29717023459137	-19.160807521274272	LUAD
TCGA-NJ-A7XG-01	-48.07741947392784	-0.38048051037671005	-27.057170653637332	LUAD
TCGA-O1-A52J-01	-30.59323952897982	-49.71582905822761	3.2849722641535997	LUAD
TCGA-S2-AA1A-01	-41.60642506801523	-20.980844713629185	38.801329508149905	LUAD
