layer	value
RPPA	1.175579878
RPPA	-0.213828837
RPPA	0.020090537
RPPA	0.130234299
RPPA	-0.239281122
RPPA	-1.326881562
RPPA	1.152755347
RPPA	-1.103476557
RPPA	0.492823709
RPPA	0.686237915
RPPA	-0.809519312
RPPA	-0.007514122
RPPA	0.330102388
RPPA	-0.14010531
RPPA	2.780448192
RPPA	0.436515753
RPPA	0.421424077
RPPA	-0.799141382
RPPA	-0.651960422
RPPA	0.623491063
RPPA	0.374724053
RPPA	-1.756789652
RPPA	0.479013449
RPPA	0.877192575
RPPA	0.726782532
RPPA	0.696382316
RPPA	1.302733138
RPPA	-0.249024462
RPPA	0.206232886
RPPA	-0.216652776
RPPA	0.636410056
RPPA	-0.777736
RPPA	0.656485057
RPPA	-0.001314421
RPPA	-0.542238006
RPPA	-2.058503151
RPPA	-0.49889169
RPPA	-2.142774021
RPPA	0.910307103
RPPA	0.205598964
RPPA	0.306658562
RPPA	0.336789756
RPPA	0.57630819
RPPA	1.009338769
RPPA	-0.198496729
RPPA	1.423943984
RPPA	0.13820066
RPPA	1.405512083
RPPA	2.353321039
RPPA	2.833682835
RPPA	1.158658005
RPPA	-0.146705593
RPPA	-2.904190014
RPPA	-1.541119048
RPPA	-2.054399947
RPPA	1.871541827
RPPA	-1.799612637
RPPA	1.092802253
RPPA	-1.36659443
RPPA	0.760995516
RPPA	-0.270442056
RPPA	0.956709104
RPPA	-0.055538047
RPPA	-0.293299016
RPPA	0.755258513
RPPA	0.034832364
RPPA	0.749060892
RPPA	-0.583416694
RPPA	-0.7371413
RPPA	0.028964701
RPPA	1.891627291
RPPA	0.301781492
RPPA	0.437329455
RPPA	0.213978923
RPPA	0.306946738
RPPA	0.210009325
RPPA	0.289225168
RPPA	1.982450964
RPPA	0.594545962
RPPA	2.247814165
RPPA	1.166512315
RPPA	-0.456709626
RPPA	-0.341727121
RPPA	-0.054681065
RPPA	1.900412149
RPPA	-0.266139252
RPPA	-1.510657221
RPPA	-1.324894966
RPPA	-0.422701962
RPPA	2.312908428
RPPA	-0.193351312
RPPA	-0.404878668
RPPA	0.022618138
RPPA	-0.454509496
RPPA	1.542773454
RPPA	-1.025490078
RPPA	0.059581452
RPPA	0.62959474
RPPA	1.554598268
RPPA	0.103840765
RPPA	0.001790384
RPPA	1.579816081
RPPA	-1.009980649
RPPA	0.78947694
RPPA	-1.711733599
RPPA	0.21536351
RPPA	-0.392344139
RPPA	0.693347099
RPPA	-1.539160636
RPPA	0.418813314
RPPA	-0.837067708
RPPA	1.801046054
RPPA	1.625310233
RPPA	-2.107803468
RPPA	0.509191106
RPPA	-1.170247101
RPPA	0.245090204
RPPA	-0.311927448
RPPA	-0.893137619
RPPA	-0.190066226
RPPA	-0.681456939
RPPA	0.199760397
RPPA	-1.280610972
RPPA	-0.987012963
RPPA	0.352988111
RPPA	-0.027553687
RPPA	0.285423247
RPPA	0.433736693
RPPA	-0.285988331
RPPA	-1.311700315
RPPA	-0.347349991
RPPA	-0.545637057
RPPA	-1.3302447
RPPA	-0.475817136
RPPA	-0.40920077
RPPA	1.443106446
RPPA	0.438682765
RPPA	1.984696105
RPPA	0.110103403
RPPA	-0.859419904
RPPA	-1.868689581
RPPA	-0.73473977
RPPA	0.020404023
RPPA	-3.027690771
RPPA	0.240753684
RPPA	-1.900699506
RPPA	0.226595856
RPPA	0.141498089
RPPA	-0.337676101
RPPA	1.376394035
RPPA	-1.166950021
RPPA	-0.898953888
RPPA	-0.068954279
RPPA	-0.513993157
RPPA	0.44706231
RPPA	-0.990147252
RPPA	0.849354728
RPPA	-0.460906156
RPPA	-0.766247437
RPPA	-2.934280729
RPPA	1.663563436
RPPA	0.869445296
RPPA	-0.68828443
RPPA	-0.158054553
RPPA	0.836896361
RPPA	-1.148061072
RPPA	-0.261564395
RPPA	-0.82568039
RPPA	-1.940598957
RPPA	-1.327561582
RPPA	0.57769703
RPPA	-1.224236358
RPPA	0.679526437
RPPA	1.138921165
RPPA	-0.712601962
RPPA	1.848400479
RPPA	-0.316496188
RPPA	1.211585285
RPPA	-1.148458094
RPPA	1.763934275
RPPA	1.067915205
RPPA	1.727198905
RPPA	-0.09258078
RPPA	-1.532170725
RPPA	-0.588023989
RPPA	-0.632666987
RPPA	2.141562672
RPPA	-0.758484089
RPPA	-0.580192058
RPPA	-0.664586435
RPPA	0.948532159
RPPA	1.610565049
RPPA	-1.367621967
RPPA	0.113453631
RPPA	-0.15028617
RPPA	2.124895297
RPPA	-1.084928736
RPPA	0.877636859
RPPA	0.058907339
RPPA	-1.362302356
RPPA	-0.909941624
RPPA	0.442290035
RPPA	-0.959329016
RPPA	0.608615283
RPPA	0.2889526
RPPA	-0.701822839
RPPA	-0.450634708
RPPA	-0.497342583
RPPA	-0.547528071
RPPA	0.826626496
RPPA	-0.253642129
RPPA	-1.206427379
RPPA	0.28525309
RPPA	-0.748837185
RPPA	0.671909014
RPPA	3.638608272
RPPA	-0.835216521
RPPA	0.229516682
RPPA	1.244647728
RPPA	0.658559346
RPPA	-0.353891964
RPPA	-1.112897646
RPPA	-0.291235395
RPPA	-0.388189754
RPPA	-0.6301298
RPPA	0.525554827
RPPA	-1.052040876
RPPA	-0.525108914
RPPA	2.429851244
RPPA	-1.491621957
RPPA	-0.391810099
RPPA	-0.423476449
RPPA	2.414995671
RPPA	-1.155752638
RPPA	1.892965541
RPPA	0.057335595
RPPA	-1.036854128
RPPA	0.680591734
RPPA	0.609713655
RPPA	-1.265825864
RPPA	-0.713505744
RPPA	0.425459479
RPPA	1.012970314
RPPA	-0.564632744
RPPA	2.393480909
RPPA	-0.376324538
RPPA	-0.139303397
RPPA	1.168367799
RPPA	0.117689742
RPPA	0.941510415
RPPA	2.025329642
RPPA	-0.768970781
RPPA	-2.515654545
RPPA	-1.459251552
RPPA	-1.278267811
RPPA	-0.393972445
RPPA	1.174393221
RPPA	0.756201943
RPPA	0.283406608
RPPA	0.279656173
RPPA	0.549224292
RPPA	2.58980928
RPPA	0.046142962
RPPA	-0.597136119
RPPA	-0.141826137
RPPA	1.591839764
RPPA	-1.960325329
RPPA	0.336603759
RPPA	0.528641819
RPPA	-0.780193551
RPPA	-0.566299555
RPPA	0.390684429
RPPA	0.65058668
RPPA	2.440035226
RPPA	0.681748106
RPPA	1.183980961
RPPA	2.252356807
RPPA	-0.283604127
RPPA	-1.236337695
RPPA	0.160050245
RPPA	-0.610861589
RPPA	-0.706377407
RPPA	0.061027346
RPPA	1.825350901
RPPA	0.417334112
RPPA	0.438240412
RPPA	1.199006584
RPPA	-0.474832924
RPPA	0.926043853
RPPA	0.625766272
RPPA	2.066529387
RPPA	-0.034817105
RPPA	-0.558141037
RPPA	0.452492202
RPPA	-1.401964009
RPPA	-0.298377036
RPPA	0.117375036
RPPA	-1.514756996
RPPA	-0.451660605
RPPA	0.090267958
RPPA	-0.864661955
RPPA	-0.945978074
RPPA	0.15287291
RPPA	0.152539547
RPPA	0.745246089
RPPA	-0.790472355
RPPA	-1.078145873
RPPA	-1.206455026
RPPA	1.12505366
RPPA	0.87218308
RPPA	-0.884082786
RPPA	-0.255105376
RPPA	1.089872012
RPPA	0.180049337
RPPA	-0.514065961
RPPA	-0.597092334
RPPA	-0.558072868
RPPA	-1.206342546
RPPA	1.039384576
RPPA	0.380711855
RPPA	-1.34672172
RPPA	0.74821414
RPPA	0.539009759
RPPA	1.256636852
RPPA	0.522661284
RPPA	0.652215644
RPPA	3.370109501
RPPA	0.331889815
RPPA	0.086637587
RPPA	0.243169556
RPPA	0.966339003
RPPA	0.109660524
RPPA	0.264307677
RPPA	0.491916112
RPPA	0.419409308
RPPA	0.495398698
RPPA	1.810127779
RPPA	0.751435034
RPPA	-1.78725658
RPPA	0.62172279
RPPA	-1.57042723
RPPA	0.157155568
RPPA	-0.22724211
RPPA	-0.98815502
RPPA	-2.329487742
RPPA	0.642575456
RPPA	0.007012292
RPPA	-0.380945445
RPPA	-1.751391747
RPPA	0.886772009
RPPA	-0.079925892
RPPA	0.356508996
RPPA	0.06608993
RPPA	0.484930162
RPPA	-0.696035253
RPPA	0.242703365
RPPA	-0.082649154
RPPA	-0.734701944
RPPA	0.623772444
RPPA	-0.479288113
RPPA	0.013055929
RPPA	1.297359193
RPPA	-0.848340443
RPPA	0.340600227
RPPA	-0.150048839
RPPA	1.350536074
RPPA	1.089071245
RPPA	-0.836258463
RPPA	0.032836335
RPPA	-1.671601832
RPPA	-3.195259572
RPPA	-0.591392056
RPPA	-1.382284461
RPPA	0.658624757
RPPA	0.272848547
RPPA	-0.657888038
RPPA	0.940797249
RPPA	-1.005693024
RPPA	1.038625687
RPPA	0.389955261
RPPA	1.665685128
RPPA	0.003185608
RPPA	0.40304876
RPPA	-0.754038057
RPPA	0.593631636
RPPA	1.881986564
RPPA	1.268990145
RPPA	1.568710211
RPPA	0.125787103
RPPA	-0.383804029
RPPA	-0.902385827
RPPA	0.508573681
RPPA	0.24534562
RPPA	0.75104633
RPPA	1.469462404
RPPA	1.250377775
RPPA	-0.3920202
RPPA	2.521936033
RPPA	0.762541195
RPPA	2.203782247
RPPA	0.301792694
RPPA	-0.262519879
RPPA	-1.512656514
RPPA	-0.374165029
RPPA	0.487326548
RPPA	-0.01915372
RPPA	-1.586450088
RPPA	-0.14655955
RPPA	-1.43804097
RPPA	-0.505310379
RPPA	-0.127642273
RPPA	-0.70687564
RPPA	0.861538919
RPPA	-0.713687119
RPPA	1.010997657
RPPA	0.366686292
RPPA	-0.744421067
RPPA	0.763092301
RPPA	0.280031368
RPPA	1.640492149
RPPA	-0.738367064
RPPA	2.945837737
RPPA	0.342763873
RPPA	-0.339481297
RPPA	0.714200669
RPPA	2.066249913
RPPA	-0.146904223
RPPA	0.290067597
RPPA	0.341724907
RPPA	0.916644239
RPPA	-1.507324159
RPPA	0.429158874
RPPA	0.331177879
RPPA	0.596072282
RPPA	2.999238406
RPPA	0.55895496
RPPA	-0.668828902
RPPA	2.757347223
RPPA	0.077063666
RPPA	0.344799441
RPPA	0.779051464
RPPA	-1.16469063
RPPA	0.428139393
RPPA	-0.668605308
RPPA	-0.856215067
RPPA	1.191253886
RPPA	-1.553493695
RPPA	-0.835087809
RPPA	-0.182694115
RPPA	0.401919642
RPPA	-0.644902822
RPPA	1.866432251
RPPA	-0.430933855
RPPA	-1.006463429
RPPA	-1.152296593
RPPA	1.025025707
RPPA	0.881817824
RPPA	0.481152491
RPPA	0.233848518
RPPA	-0.668802777
RPPA	0.503269997
RPPA	-0.496963764
RPPA	0.055790938
RPPA	1.05870741
RPPA	-0.281835866
RPPA	0.95090069
RPPA	-1.469514834
RPPA	0.621506217
RPPA	0.918690182
RPPA	0.752963283
RPPA	0.591049795
RPPA	0.674050616
RPPA	-0.052127614
RPPA	-0.893413552
RPPA	1.117243734
RPPA	0.995347331
RPPA	-1.406655802
RPPA	0.501552582
RPPA	1.524894153
RPPA	0.299824604
RPPA	1.947960041
RPPA	0.030136172
RPPA	0.016370223
RPPA	1.759027249
RPPA	2.591927049
RPPA	-0.352459503
RPPA	-0.557418795
RPPA	0.549311412
RPPA	0.701569085
RPPA	0.352535409
RPPA	-0.202381985
RPPA	0.495724608
RPPA	-0.648615119
RPPA	-0.122429998
RPPA	0.490877622
RPPA	-0.068183721
RPPA	-0.157260007
RPPA	-0.388202774
RPPA	-1.225684232
RPPA	1.714758962
RPPA	-0.534020268
RPPA	-0.831393836
RPPA	1.406585864
RPPA	0.101260055
RPPA	-1.555190718
RPPA	0.96971139
RPPA	0.638542443
RPPA	0.806274583
RPPA	2.619766833
RPPA	0.43637924299999997
RPPA	0.192099199
RPPA	0.342969833
RPPA	0.566945867
RPPA	-0.280681262
RPPA	0.82172707
RPPA	0.434587932
RPPA	-0.397535215
RPPA	1.719230982
RPPA	-1.973746941
RPPA	-1.835494339
RPPA	0.439619848
RPPA	-1.47360889
RPPA	1.998538289
RPPA	-0.054395546
RPPA	0.079609957
RPPA	-1.48304921
RPPA	0.979962066
RPPA	-1.156344329
RPPA	3.056716672
RPPA	1.383248437
RPPA	-0.152491233
RPPA	-1.131640774
RPPA	0.839561909
RPPA	-0.741165653
RPPA	1.563188047
RPPA	0.118486507
RPPA	-0.735477112
RPPA	0.305784101
RPPA	0.41013231
RPPA	1.195343164
RPPA	-0.152644269
RPPA	-0.135414519
RPPA	0.192965652
RPPA	0.637178058
RPPA	0.849295373
RPPA	2.651374316
RPPA	-0.876747686
RPPA	1.578256182
RPPA	-0.578603316
RPPA	-0.123346614
RPPA	0.606717643
RPPA	-0.042472045
RPPA	0.499934009
RPPA	-0.347516091
RPPA	0.116052259
RPPA	-0.069882134
RPPA	0.633273242
RPPA	0.375745947
RPPA	1.605150897
RPPA	-0.228770829
RPPA	0.302144757
RPPA	-1.590554638
RPPA	0.271470495
RPPA	0.860331172
RPPA	0.303591032
RPPA	0.377207865
RPPA	-1.293569186
RPPA	-0.949345947
RPPA	0.513383549
RPPA	-1.341010175
RPPA	-0.45360917
RPPA	1.214319461
RPPA	0.304478779
RPPA	-0.521182531
RPPA	0.558290679
RPPA	-0.259294783
RPPA	0.655886256
RPPA	1.177674523
RPPA	1.100618776
RPPA	-1.258617442
RPPA	-0.056094431
RPPA	0.380556191
RPPA	-0.36514645
RPPA	1.043646073
RPPA	1.486956814
RPPA	-1.425295975
RPPA	-2.044603518
RPPA	-0.376412586
RPPA	-0.051642045
RPPA	-0.872488511
RPPA	1.261010482
RPPA	0.242117256
RPPA	0.691571264
RPPA	-2.090458668
RPPA	2.758376879
RPPA	-0.557820614
RPPA	-1.999561035
RPPA	0.194704429
RPPA	1.25425414
RPPA	1.162097857
RPPA	-0.920145839
RPPA	-0.845656293
RPPA	-1.850329683
RPPA	-0.073771092
RPPA	-0.031767037
RPPA	0.908197776
RPPA	-0.550152081
RPPA	-0.777548129
RPPA	-1.261775162
RPPA	-0.370212981
RPPA	0.130909637
RPPA	0.298646935
RPPA	0.220918175
RPPA	0.843900585
RPPA	0.053763923
RPPA	1.6560060110000001
RPPA	0.384575504
RPPA	-1.121154109
RPPA	0.084549016
RPPA	2.44533148
RPPA	0.297759426
RPPA	-2.404466465
RPPA	1.135546555
RPPA	0.608656079
RPPA	-0.668769533
RPPA	-0.217270003
RPPA	0.123459003
RPPA	3.214731139
RPPA	-0.717952184
RPPA	-0.996430745
RPPA	0.242648492
RPPA	1.811014465
RPPA	1.435714964
RPPA	0.416035303
RPPA	1.361886644
RPPA	0.267269776
RPPA	-0.664822932
RPPA	-1.372272964
RPPA	-0.724293715
RPPA	-0.633705551
RPPA	-1.637768503
RPPA	1.492761234
RPPA	0.617128194
RPPA	-1.449454816
RPPA	0.581644894
RPPA	-1.285451971
RPPA	-2.199147599
RPPA	-1.109879437
RPPA	-1.8808825
RPPA	0.209726381
RPPA	2.787993497
RPPA	-0.068655624
RPPA	2.310638287
RPPA	0.550508177
RPPA	-1.523180135
RPPA	-1.210365106
RPPA	-0.483025666
RPPA	1.975161212
RPPA	-0.808514414
RPPA	-0.378426553
RPPA	2.189881284
RPPA	0.210110849
RPPA	0.414686409
RPPA	0.047299792
RPPA	1.889828819
RPPA	-1.135366313
RPPA	-0.134435375
RPPA	-1.503333119
RPPA	-0.082522285
RPPA	-1.137857605
RPPA	0.955760821
RPPA	1.600575143
RPPA	-0.238795278
RPPA	-0.280812541
RPPA	-0.367046583
RPPA	-1.172436545
RPPA	0.294312968
RPPA	0.107939546
RPPA	0.034349217
RPPA	1.204069069
RPPA	-1.530606069
RPPA	0.579991606
RPPA	-1.08033343
RPPA	0.365622634
RPPA	0.045332535
RPPA	-2.668227141
RPPA	0.959536095
RPPA	-0.032311456
RPPA	0.02868174
RPPA	-1.610463096
RPPA	-2.299408041
RPPA	2.560302446
RPPA	-0.600143425
RPPA	-0.097107193
RPPA	0.542712387
RPPA	-0.630957874
RPPA	0.214436527
RPPA	0.981075038
RPPA	-0.163934295
RPPA	-0.42475513
RPPA	-1.482518612
RPPA	-1.690182615
RPPA	1.251847405
RPPA	-1.202291638
RPPA	-0.555992309
RPPA	-0.663692869
RPPA	0.462123828
RPPA	-0.690709311
RPPA	1.503827858
RPPA	-1.452969771
RPPA	1.129858378
RPPA	0.739239235
RPPA	2.119671527
RPPA	0.159783396
RPPA	-0.969364717
RPPA	0.03241037
RPPA	0.639222902
RPPA	0.110156816
RPPA	-0.060104009
RPPA	-0.622075487
RPPA	0.131328813
RPPA	0.81960908
RPPA	0.261379951
RPPA	-0.023930048
RPPA	0.726989881
RPPA	-0.021593421
RPPA	1.241056835
RPPA	-0.247589376
RPPA	0.443473869
RPPA	0.966101368
RPPA	0.905064246
RPPA	-1.095872908
RPPA	-1.502514429
RPPA	-1.139769675
RPPA	-0.629820926
RPPA	0.489363837
RPPA	-1.67275636
RPPA	0.473660755
RPPA	-0.40736041
RPPA	1.110267926
RPPA	2.418330732
RPPA	-1.979444163
RPPA	-0.4908427
RPPA	0.655414293
RPPA	-0.816053285
RPPA	-1.381888136
RPPA	-1.545081368
RPPA	0.130701388
RPPA	0.327134458
RPPA	-0.957450785
RPPA	-1.227990071
RPPA	-0.834052306
RPPA	1.43540941
RPPA	0.664324703
RPPA	-0.63211428
RPPA	-0.16152439
RPPA	-0.165987458
RPPA	1.511410145
RPPA	1.550946347
RPPA	1.546696443
RPPA	0.098051092
RPPA	-0.0255583
RPPA	-1.943178518
RPPA	5.258433137
RPPA	0.06746869
RPPA	1.053675322
RPPA	1.161225442
RPPA	-1.920619892
RPPA	0.606431407
RPPA	0.197831949
RPPA	0.141352963
RPPA	0.851701314
RPPA	1.729944318
RPPA	-0.490227854
RPPA	-1.280445017
RPPA	0.803121758
RPPA	1.148469983
RPPA	-1.426130512
RPPA	-0.432993849
RPPA	-0.915726815
RPPA	0.261725984
RPPA	1.241671675
RPPA	-0.763670499
RPPA	1.08666555
RPPA	0.079019115
RPPA	0.422823116
RPPA	-0.701019432
RPPA	-0.708042499
RPPA	-0.317036685
RPPA	-0.510180042
RPPA	-0.773536765
RPPA	-0.04462618
RPPA	0.677772598
RPPA	2.081864614
RPPA	-0.827417443
RPPA	-0.074625361
RPPA	-1.976047071
RPPA	-2.186090716
RPPA	-1.739845504
RPPA	0.948015117
RPPA	-1.221879154
RPPA	-1.37860779
RPPA	0.427930121
RPPA	0.916027472
RPPA	0.28132758
RPPA	0.749121941
RPPA	-2.249220348
RPPA	1.488512837
RPPA	0.388026662
RPPA	-0.825348606
RPPA	-0.756567173
RPPA	0.259204998
RPPA	-1.522446607
RPPA	-0.290850101
RPPA	1.226572998
RPPA	0.098027566
RPPA	0.927081971
RPPA	0.413922325
RPPA	0.771667165
RPPA	0.076198292
RPPA	2.422322652
RPPA	-2.211531199
RPPA	0.573845104
RPPA	1.956878988
RPPA	0.267060165
RPPA	1.252431125
RPPA	-0.954531973
RPPA	-0.030634656
RPPA	1.411223473
RPPA	1.00528954
RPPA	-0.272197616
RPPA	1.54006661
RPPA	0.539538736
RPPA	0.881871924
RPPA	-0.878431105
RPPA	0.145024215
RPPA	-0.374040197
RPPA	-0.565253981
RPPA	1.422096051
RPPA	1.489772652
RPPA	-0.070677253
RPPA	0.358755602
RPPA	-0.378403177
RPPA	-0.074740303
RPPA	0.200494772
RPPA	0.296803499
RPPA	-1.364869287
RPPA	-0.380778899
RPPA	0.457016726
RPPA	-1.433501936
RPPA	-1.518279256
RPPA	-1.685633427
RPPA	-0.788392581
RPPA	-1.273207672
RPPA	0.050123241
RPPA	0.863907758
RPPA	-0.017688002
RPPA	0.209623147
RPPA	0.965440365
RPPA	0.165200097
RPPA	1.526784481
RPPA	-0.155175286
RPPA	-0.597253769
RPPA	0.791851539
RPPA	1.212018644
RPPA	-3.243570998
RPPA	0.879108124
RPPA	1.092534321
RPPA	0.119548542
RPPA	0.39994416
RPPA	-1.206594129
RPPA	-1.225205334
RPPA	0.579008239
RPPA	-1.086567403
RPPA	0.35847241
RPPA	-0.285562619
RPPA	-0.15082433
RPPA	0.173683214
RPPA	0.277634333
RPPA	0.370110477
RPPA	-0.853666134
RPPA	-0.557090338
RPPA	-1.947305663
RPPA	-1.005003784
RPPA	0.050803469
RPPA	3.432293229
RPPA	-0.456128203
RPPA	-0.381102542
RPPA	-0.914396612
RPPA	0.271216469
RPPA	-2.327172622
RPPA	-0.001578012
RPPA	-0.217207728
RPPA	-0.185610275
RPPA	-0.358003843
RPPA	-0.799501977
RPPA	-0.048850724
RPPA	-0.688108449
RPPA	2.058329153
RPPA	0.005397215
RPPA	1.076729925
RPPA	1.64111689
RPPA	1.447771437
RPPA	-0.393973625
RPPA	1.749496153
RPPA	1.458336815
RPPA	0.685795468
RPPA	1.277248515
RPPA	-0.045379557
RPPA	0.301859556
RPPA	-0.062618085
RPPA	0.141418215
RPPA	-0.474490943
RPPA	2.224905108
RPPA	-1.558616714
RPPA	-0.201607484
RPPA	0.289182192
RPPA	-0.707321884
RPPA	2.297971266
RPPA	-1.187706108
RPPA	2.275768445
RPPA	-0.482089707
RPPA	0.154687955
RPPA	-0.238799255
RPPA	0.503848633
RPPA	0.986995314
RPPA	-0.08275206
RPPA	-0.541461148
RPPA	0.567446471
RPPA	0.483548563
RPPA	0.617263471
RPPA	1.626900096
RPPA	-0.233760744
RPPA	1.783809406
RPPA	1.588786752
RPPA	-0.283139166
RPPA	1.518370902
RPPA	-1.321334992
RPPA	0.29915912
RPPA	0.746052305
RPPA	-0.679009085
RPPA	0.62564512
RPPA	-0.214005905
RPPA	-0.32929443
RPPA	0.767763517
RPPA	1.120657649
RPPA	1.553986392
RPPA	-1.638261384
RPPA	-0.575070829
RPPA	0.174303567
RPPA	-0.209924757
RPPA	-0.041913022
RPPA	0.846202798
RPPA	-0.358454638
RPPA	1.329203255
RPPA	1.446699085
RPPA	1.123593535
RPPA	0.663316405
RPPA	0.162796069
RPPA	-0.167922822
RPPA	0.803886042
RPPA	0.352187475
RPPA	0.57934297
RPPA	-0.764795989
RPPA	-1.297678679
RPPA	2.293474476
RPPA	0.053283414
RPPA	1.250842764
RPPA	0.020842195
RPPA	-1.078382176
RPPA	3.858890994
RPPA	-0.083014913
RPPA	0.162335767
RPPA	0.344252265
RPPA	0.944461386
RPPA	-1.25526901
RPPA	-0.842383897
RPPA	-0.496426985
RPPA	-1.018430703
RPPA	-1.241390506
RPPA	0.753824405
RPPA	-1.686245582
RPPA	0.928893235
RPPA	-1.855033554
RPPA	-2.373580389
RPPA	0.757885718
RPPA	0.413062993
RPPA	-0.441495403
RPPA	0.916448665
RPPA	1.674726226
RPPA	-1.392334495
RPPA	0.256453767
RPPA	-0.027075387
RPPA	-0.311635211
RPPA	-0.642914412
RPPA	-1.16191667
RPPA	-1.8525541699999999
RPPA	0.107884265
RPPA	-0.350250317
RPPA	-0.22018479
RPPA	-0.406155563
RPPA	2.135677396
RPPA	1.4246524250000001
RPPA	-0.447506041
RPPA	-0.111855459
RPPA	-0.054956095
RPPA	-0.17697791
RPPA	-1.93446381
RPPA	-2.570442391
RPPA	-1.191493568
RPPA	0.236260912
RPPA	-0.903877927
RPPA	0.796193075
RPPA	-0.694510589
RPPA	0.553635512
RPPA	1.412201249
RPPA	-1.110310409
RPPA	-0.768648892
RPPA	0.097110463
RPPA	1.018835822
RPPA	-0.884428911
RPPA	-3.157901896
RPPA	0.092494948
RPPA	-1.369212191
RPPA	0.537702285
RPPA	-0.741381173
RPPA	-0.294910543
RPPA	-1.440979043
RPPA	-0.424263787
RPPA	0.524197912
RPPA	0.105988663
RPPA	-0.409025271
RPPA	1.080337869
RPPA	0.224552191
RPPA	0.884586869
RPPA	0.343159141
RPPA	1.065176089
RPPA	-1.411756911
RPPA	0.178109417
RPPA	-1.950265603
RPPA	-1.16513002
RPPA	-0.708196807
RPPA	0.321936112
RPPA	0.500331908
RPPA	0.552963804
RPPA	0.72676812
RPPA	-1.563048035
RPPA	-1.064154484
RPPA	0.419920866
RPPA	1.535197473
RPPA	0.120582798
RPPA	-1.117954599
RPPA	1.078021084
RPPA	0.335519404
RPPA	0.872827088
RPPA	0.365479761
RPPA	1.298161169
RPPA	-3.189261576
RPPA	1.798124423
RPPA	1.703268688
RPPA	1.020301324
RPPA	-0.028411803
RPPA	-1.044905204
RPPA	1.633093225
RPPA	-0.922878935
RPPA	2.890606387
RPPA	-0.431738342
RPPA	-0.95638688
RPPA	-0.003509151
RPPA	-0.354441259
RPPA	-1.933691086
RPPA	0.712631328
RPPA	0.026478713
RPPA	-0.541505073
RPPA	0.582724191
RPPA	-0.184816843
RPPA	0.533289966
RPPA	-0.879636086
RPPA	-0.912446442
RPPA	0.609697003
RPPA	-0.313864055
RPPA	0.086018951
RPPA	2.737799294
RPPA	1.961244822
RPPA	-0.821665991
RPPA	-1.681742386
RPPA	0.960748979
RPPA	1.4623857199999999
RPPA	0.04610596
RPPA	0.414100044
RPPA	-0.089077631
RPPA	-0.921734918
RPPA	-0.03253118
RPPA	-0.460475457
RPPA	0.295854116
RPPA	-1.289357936
RPPA	1.03623514
RPPA	-1.160209944
RPPA	-0.121096768
RPPA	0.043948801
RPPA	0.3444708
RPPA	0.81898602
RPPA	1.730706431
RPPA	0.12613119
RPPA	0.239149238
RPPA	1.658172227
RPPA	0.534872875
RPPA	0.705645483
RPPA	-0.69762527
RPPA	-0.152904111
RPPA	1.043814535
RPPA	-0.47449865
RPPA	0.759756531
RPPA	1.795016796
RPPA	1.08941082
RPPA	0.911486211
RPPA	0.199939149
RPPA	2.005638664
RPPA	1.236444183
RPPA	0.421761438
RPPA	-1.395230383
RPPA	1.115706435
RPPA	-0.476348508
RPPA	0.082330329
RPPA	-0.676621213
RPPA	1.26323316
RPPA	-0.822403063
RPPA	-1.420865756
RPPA	0.118946842
RPPA	-1.481876502
RPPA	-0.055388149
RPPA	-0.23357233
RPPA	0.860658639
RPPA	1.223715393
RPPA	0.490255676
RPPA	-1.613332225
RPPA	0.537998383
RPPA	0.9373887
RPPA	-0.357933751
RPPA	-0.877043588
RPPA	0.176577989
RPPA	-0.520210972
RPPA	0.925844645
RPPA	0.103007497
RPPA	0.799255718
RPPA	-2.172069651
RPPA	-1.315186248
RPPA	0.279467813
RPPA	-0.459296133
RPPA	0.687976133
RPPA	-0.741632411
RPPA	-0.425480881
RPPA	1.067648434
RPPA	-0.43413620000000003
RPPA	-0.122401531
RPPA	-0.425970618
RPPA	1.008231916
RPPA	-1.096453699
RPPA	-1.796859229
RPPA	-1.153989551
RPPA	0.343329568
RPPA	-0.494006797
RPPA	-0.270024226
RPPA	-0.943949435
RPPA	-1.995184037
RPPA	-1.509892054
RPPA	0.353031018
RPPA	0.912425611
RPPA	-0.438050772
RPPA	0.356717434
RPPA	0.117511478
RPPA	-1.862015758
RPPA	0.177667836
RPPA	0.122832219
RPPA	-0.801704697
RPPA	-0.163236265
RPPA	-0.02776115
RPPA	-1.133642443
RPPA	-1.510397494
RPPA	-0.13262812
RPPA	0.734815755
RPPA	1.972337886
RPPA	-1.184023179
RPPA	-0.40284180000000003
RPPA	0.820588537
RPPA	-0.242413633
RPPA	0.221105854
RPPA	0.479624698
RPPA	0.41410745
RPPA	1.302131722
RPPA	2.042611068
RPPA	1.474766938
RPPA	0.381014193
RPPA	2.013200842
RPPA	-0.280884167
RPPA	-1.640684801
RPPA	-1.484616654
RPPA	0.089797491
RPPA	0.618742586
RPPA	0.070987874
RPPA	0.785356056
RPPA	-0.266342016
RPPA	1.071201529
RPPA	0.733266167
RPPA	1.229651725
RPPA	0.884309623
RPPA	1.396136803
RPPA	1.513505926
RPPA	0.571671752
RPPA	0.167066016
RPPA	-0.140033016
RPPA	-1.681571636
RPPA	1.841823978
RPPA	-1.948237178
RPPA	2.890612229
RPPA	-0.81758042
RPPA	-0.452918961
RPPA	0.430829179
RPPA	0.881544701
